id,km_training_id,user_id,present,diff_group
26344,1691,136,0,0
26345,1691,140,0,0
26346,1691,160,1,0
26347,1691,165,1,0
26348,1691,166,0,0
26349,1691,188,0,0
26350,1691,229,0,0
26351,1691,290,0,0
26352,1691,296,1,0
26353,1691,343,0,0
26354,1691,385,0,0
26355,1691,392,1,0
26356,1691,400,0,0
26357,1691,403,1,0
26358,1691,406,0,0
26359,1691,420,0,0
26360,1691,430,0,0
26361,1691,431,0,0
26362,1691,445,0,0
26363,1691,453,0,0
26364,1691,525,0,0
26365,1691,537,1,0
26366,1691,582,0,0
26367,1691,601,0,0
26368,1691,621,0,0
26369,1691,110,1,1
26370,1691,125,1,1
26371,1691,255,1,1
26372,1693,546,0,0
26373,1693,547,0,0
26374,1693,551,1,0
26375,1693,563,0,0
26376,1693,566,0,0
26377,1693,568,1,0
26378,1693,569,1,0
26379,1693,573,1,0
26380,1693,578,0,0
26381,1693,580,0,0
26382,1693,586,0,0
26383,1693,589,0,0
26384,1693,593,0,0
26385,1693,603,0,0
26386,1693,613,0,0
26387,1693,622,0,0
26388,1693,541,1,1
26389,1693,430,1,1
26390,1698,2,0,0
26391,1698,20,0,0
26392,1698,86,1,0
26393,1698,88,0,0
26394,1698,96,1,0
26395,1698,98,0,0
26396,1698,99,1,0
26397,1698,100,1,0
26398,1698,102,0,0
26399,1698,103,0,0
26400,1698,106,1,0
26401,1698,107,0,0
26402,1698,327,0,0
26403,1698,334,0,0
26404,1698,419,1,0
26405,1698,433,1,0
26406,1698,526,1,0
26407,1698,533,1,0
26408,1698,534,0,0
26409,1698,542,1,0
26410,1698,576,0,0
26411,1698,594,0,0
26412,1698,617,0,0
26413,1698,618,0,0
26414,1698,619,0,0
26415,1694,12,0,0
26416,1694,21,0,0
26417,1694,63,0,0
26418,1694,75,0,0
26419,1694,79,0,0
26420,1694,80,0,0
26421,1694,310,0,0
26422,1694,338,0,0
26423,1694,383,0,0
26424,1694,384,0,0
26425,1694,471,0,0
26426,1694,514,0,0
26427,1694,540,0,0
26428,1694,552,0,0
26429,1694,577,0,0
26430,1694,595,0,0
26431,1694,597,1,0
26432,1694,600,1,0
26433,1694,624,1,0
26434,1696,49,1,0
26435,1696,52,1,0
26436,1696,382,0,0
26437,1696,408,0,0
26438,1696,409,0,0
26439,1696,413,1,0
26440,1696,590,0,0
26441,1696,591,0,0
26442,1695,69,0,0
26443,1695,298,0,0
26444,1695,360,0,0
26445,1695,431,0,0
26446,1695,470,0,0
26447,1695,483,1,0
26448,1695,487,1,0
26449,1695,498,0,0
26450,1695,502,1,0
26451,1695,503,0,0
26452,1695,541,0,0
26453,1695,543,1,0
26454,1695,545,1,0
26455,1695,575,0,0
26456,1695,579,0,0
26457,1695,598,0,0
26458,1695,599,0,0
26459,1695,602,0,0
26460,1695,608,0,0
26461,1695,611,0,0
26462,1695,612,0,0
26463,1695,615,0,0
26464,1695,616,0,0
26465,1695,620,0,0
26466,1695,623,0,0
26467,1695,589,1,1
26468,1695,115,1,1
26469,1695,140,1,1
26470,1697,77,1,0
26471,1697,245,0,0
26472,1697,453,1,0
26473,1697,492,0,0
26474,1697,493,0,0
26475,1697,506,0,0
26476,1697,507,0,0
26477,1697,508,0,0
26478,1697,512,0,0
26479,1697,516,1,0
26480,1697,550,0,0
26481,1697,604,1,0
26482,1697,609,0,0
26483,1697,610,0,0
26484,1704,49,0,0
26485,1704,52,0,0
26486,1704,382,0,0
26487,1704,408,0,0
26488,1704,409,0,0
26489,1704,413,0,0
26490,1704,590,0,0
26491,1704,591,0,0
26492,1702,12,0,0
26493,1702,21,0,0
26494,1702,63,0,0
26495,1702,75,1,0
26496,1702,79,0,0
26497,1702,80,0,0
26498,1702,310,0,0
26499,1702,338,0,0
26500,1702,383,0,0
26501,1702,384,0,0
26502,1702,471,1,0
26503,1702,514,0,0
26504,1702,540,0,0
26505,1702,552,0,0
26506,1702,577,1,0
26507,1702,595,1,0
26508,1702,597,1,0
26509,1702,600,1,0
26510,1702,624,0,0
26511,1703,69,0,0
26512,1703,298,0,0
26513,1703,360,0,0
26514,1703,431,0,0
26515,1703,470,1,0
26516,1703,483,1,0
26517,1703,487,1,0
26518,1703,498,0,0
26519,1703,502,1,0
26520,1703,503,0,0
26521,1703,541,0,0
26522,1703,543,0,0
26523,1703,545,1,0
26524,1703,575,0,0
26525,1703,579,0,0
26526,1703,598,0,0
26527,1703,599,0,0
26528,1703,602,0,0
26529,1703,608,0,0
26530,1703,611,0,0
26531,1703,612,0,0
26532,1703,615,0,0
26533,1703,616,0,0
26534,1703,620,1,0
26535,1703,623,0,0
26536,1703,568,1,1
26537,1703,551,1,1
26538,1705,77,1,0
26539,1705,245,0,0
26540,1705,453,1,0
26541,1705,492,0,0
26542,1705,493,1,0
26543,1705,506,1,0
26544,1705,507,0,0
26545,1705,508,0,0
26546,1705,512,0,0
26547,1705,516,0,0
26548,1705,550,1,0
26549,1705,604,1,0
26550,1705,609,1,0
26551,1705,610,0,0
26552,1706,2,0,0
26553,1706,20,0,0
26554,1706,86,1,0
26555,1706,88,0,0
26556,1706,96,0,0
26557,1706,98,1,0
26558,1706,99,1,0
26559,1706,100,0,0
26560,1706,102,0,0
26561,1706,103,0,0
26562,1706,106,1,0
26563,1706,107,0,0
26564,1706,327,1,0
26565,1706,334,1,0
26566,1706,419,0,0
26567,1706,433,0,0
26568,1706,526,0,0
26569,1706,533,0,0
26570,1706,534,0,0
26571,1706,542,1,0
26572,1706,576,0,0
26573,1706,594,0,0
26574,1706,617,0,0
26575,1706,618,0,0
26576,1706,619,0,0
26577,1706,16,1,0
26578,1705,400,1,1
26579,1709,546,0,0
26580,1709,547,0,0
26581,1709,551,0,0
26582,1709,563,0,0
26583,1709,566,0,0
26584,1709,568,0,0
26585,1709,569,0,0
26586,1709,573,0,0
26587,1709,578,0,0
26588,1709,580,0,0
26589,1709,586,0,0
26590,1709,589,0,0
26591,1709,593,0,0
26592,1709,603,0,0
26593,1709,613,0,0
26594,1709,622,0,0
26596,1707,115,1,0
26597,1707,117,0,0
26598,1707,136,1,0
26599,1707,140,1,0
26600,1707,160,1,0
26601,1707,165,1,0
26602,1707,166,1,0
26603,1707,188,0,0
26604,1707,229,1,0
26605,1707,290,0,0
26606,1707,296,1,0
26607,1707,343,0,0
26608,1707,385,0,0
26609,1707,392,0,0
26610,1707,400,0,0
26611,1707,403,0,0
26612,1707,406,1,0
26613,1707,420,1,0
26614,1707,430,1,0
26615,1707,431,0,0
26616,1707,445,0,0
26617,1707,453,0,0
26618,1707,525,0,0
26619,1707,537,1,0
26620,1707,582,0,0
26621,1707,601,0,0
26622,1707,621,0,0
26623,1707,255,1,1
26624,1707,110,1,1
26625,1707,125,1,1
26626,1707,227,1,1
26627,1707,563,1,1
26628,1707,551,1,1
26629,1708,3,0,0
26630,1708,6,0,0
26631,1708,7,1,0
26632,1708,8,0,0
26633,1708,14,0,0
26634,1708,17,0,0
26635,1708,22,1,0
26636,1708,110,0,0
26637,1708,125,0,0
26638,1708,192,0,0
26639,1708,195,1,0
26640,1708,201,0,0
26641,1708,210,0,0
26642,1708,215,0,0
26643,1708,216,0,0
26644,1708,220,0,0
26645,1708,222,0,0
26646,1708,227,0,0
26647,1708,244,1,0
26648,1708,247,0,0
26649,1708,250,1,0
26650,1708,251,0,0
26651,1708,253,0,0
26652,1708,255,1,0
26653,1708,256,1,0
26654,1708,258,1,0
26655,1708,259,0,0
26656,1708,260,1,0
26657,1708,261,0,0
26658,1708,264,1,0
26659,1708,266,0,0
26660,1708,267,0,0
26661,1708,271,0,0
26662,1708,273,1,0
26663,1708,274,1,0
26664,1708,276,0,0
26665,1708,279,1,0
26666,1708,303,0,0
26667,1708,361,1,0
26668,1708,363,1,0
26669,1708,364,1,0
26670,1708,365,0,0
26671,1708,377,0,0
26672,1708,463,0,0
26673,1708,614,0,0
26674,1708,229,1,1
26675,1714,2,1,0
26676,1714,16,0,0
26677,1714,20,0,0
26678,1714,86,1,0
26679,1714,88,1,0
26680,1714,96,0,0
26681,1714,98,0,0
26682,1714,99,1,0
26683,1714,100,1,0
26684,1714,102,0,0
26685,1714,103,0,0
26686,1714,106,0,0
26687,1714,107,0,0
26688,1714,327,1,0
26689,1714,334,1,0
26690,1714,419,0,0
26691,1714,433,1,0
26692,1714,526,0,0
26693,1714,533,0,0
26694,1714,534,0,0
26695,1714,542,1,0
26696,1714,576,0,0
26697,1714,594,0,0
26698,1714,617,0,0
26699,1714,618,0,0
26700,1714,619,0,0
26701,1710,12,0,0
26702,1710,21,0,0
26703,1710,63,1,0
26704,1710,75,1,0
26705,1710,79,0,0
26706,1710,80,0,0
26707,1710,310,0,0
26708,1710,338,0,0
26709,1710,383,0,0
26710,1710,384,0,0
26711,1710,471,1,0
26712,1710,514,0,0
26713,1710,540,0,0
26714,1710,552,0,0
26715,1710,577,0,0
26716,1710,595,0,0
26717,1710,597,1,0
26718,1710,600,1,0
26719,1710,624,0,0
26720,1711,69,0,0
26721,1711,298,0,0
26722,1711,360,0,0
26723,1711,431,0,0
26724,1711,470,1,0
26725,1711,483,0,0
26726,1711,487,1,0
26727,1711,498,0,0
26728,1711,502,1,0
26729,1711,503,0,0
26730,1711,541,1,0
26731,1711,543,1,0
26732,1711,545,0,0
26733,1711,568,1,0
26734,1711,575,0,0
26735,1711,579,0,0
26736,1711,598,0,0
26737,1711,599,0,0
26738,1711,602,0,0
26739,1711,608,0,0
26740,1711,611,0,0
26741,1711,612,0,0
26742,1711,615,0,0
26743,1711,616,0,0
26744,1711,620,1,0
26745,1711,623,0,0
26746,1711,140,1,1
26747,1711,166,1,1
26748,1711,589,1,1
26749,1699,115,1,0
26750,1699,117,0,0
26751,1699,136,1,0
26752,1699,140,1,0
26753,1699,160,1,0
26754,1699,165,1,0
26755,1699,166,1,0
26756,1699,188,0,0
26757,1699,229,0,0
26758,1699,290,1,0
26759,1699,296,0,0
26760,1699,343,0,0
26761,1699,385,1,0
26762,1699,392,1,0
26763,1699,400,0,0
26764,1699,403,0,0
26765,1699,406,1,0
26766,1699,420,0,0
26767,1699,430,0,0
26768,1699,431,0,0
26769,1699,445,0,0
26770,1699,453,0,0
26771,1699,525,0,0
26772,1699,537,0,0
26773,1699,582,0,0
26774,1699,601,0,0
26775,1699,621,0,0
26776,1699,125,1,1
26777,1699,210,1,1
26778,1700,3,0,0
26779,1700,6,0,0
26780,1700,7,1,0
26781,1700,8,0,0
26782,1700,14,0,0
26783,1700,17,0,0
26784,1700,22,1,0
26785,1700,110,0,0
26786,1700,125,0,0
26787,1700,192,0,0
26788,1700,195,1,0
26789,1700,201,0,0
26790,1700,210,0,0
26791,1700,215,0,0
26792,1700,216,1,0
26793,1700,220,0,0
26794,1700,222,0,0
26795,1700,227,0,0
26796,1700,244,1,0
26797,1700,247,0,0
26798,1700,250,1,0
26799,1700,251,0,0
26800,1700,253,0,0
26801,1700,255,0,0
26802,1700,256,0,0
26803,1700,258,0,0
26804,1700,259,0,0
26805,1700,260,0,0
26806,1700,261,0,0
26807,1700,264,1,0
26808,1700,266,0,0
26809,1700,267,0,0
26810,1700,271,0,0
26811,1700,273,0,0
26812,1700,274,0,0
26813,1700,276,0,0
26814,1700,279,0,0
26815,1700,303,0,0
26816,1700,361,0,0
26817,1700,363,1,0
26818,1700,364,1,0
26819,1700,365,1,0
26820,1700,377,0,0
26821,1700,463,1,0
26822,1700,614,0,0
26823,1700,229,1,1
26824,1719,298,0,0
26825,1719,431,0,0
26826,1719,470,1,0
26827,1719,483,1,0
26828,1719,487,0,0
26829,1719,502,1,0
26830,1719,503,0,0
26831,1719,541,0,0
26832,1719,543,1,0
26833,1719,545,1,0
26834,1719,568,1,0
26835,1719,575,0,0
26836,1719,579,0,0
26837,1719,598,0,0
26838,1719,599,0,0
26839,1719,608,0,0
26840,1719,611,0,0
26841,1719,612,0,0
26842,1719,615,0,0
26843,1719,616,0,0
26844,1719,620,1,0
26845,1719,623,0,0
26846,1718,12,0,0
26847,1718,21,0,0
26848,1718,63,1,0
26849,1718,75,0,0
26850,1718,79,0,0
26851,1718,80,0,0
26852,1718,310,0,0
26853,1718,338,0,0
26854,1718,383,0,0
26855,1718,384,1,0
26856,1718,471,1,0
26857,1718,540,0,0
26858,1718,577,1,0
26859,1718,597,1,0
26860,1718,600,1,0
26861,1718,624,1,0
26862,1719,166,1,1
26863,1719,140,1,1
26864,1721,77,0,0
26865,1721,245,0,0
26866,1721,453,1,0
26867,1721,492,1,0
26868,1721,493,1,0
26869,1721,506,1,0
26870,1721,507,0,0
26871,1721,508,0,0
26872,1721,512,1,0
26873,1721,516,0,0
26874,1721,550,0,0
26875,1721,604,0,0
26876,1721,609,1,0
26877,1721,610,0,0
26878,1722,2,1,0
26879,1722,16,0,0
26880,1722,20,0,0
26881,1722,86,1,0
26882,1722,88,1,0
26883,1722,96,0,0
26884,1722,98,1,0
26885,1722,99,1,0
26886,1722,100,1,0
26887,1722,102,0,0
26888,1722,103,0,0
26889,1722,106,0,0
26890,1722,327,0,0
26891,1722,334,0,0
26892,1722,419,1,0
26893,1722,433,1,0
26894,1722,526,1,0
26895,1722,533,0,0
26896,1722,542,1,0
26897,1722,617,0,0
26898,1722,618,0,0
26899,1722,619,0,0
26900,1721,403,1,1
26901,1721,406,1,1
26902,1723,115,1,0
26903,1723,117,0,0
26904,1723,136,0,0
26905,1723,140,1,0
26906,1723,160,1,0
26907,1723,165,1,0
26908,1723,166,0,0
26909,1723,188,0,0
26910,1723,229,0,0
26911,1723,290,0,0
26912,1723,296,1,0
26913,1723,343,0,0
26914,1723,385,1,0
26915,1723,392,1,0
26916,1723,400,0,0
26917,1723,403,0,0
26918,1723,406,1,0
26919,1723,420,1,0
26920,1723,430,1,0
26921,1723,431,0,0
26922,1723,453,0,0
26923,1723,525,0,0
26924,1723,537,0,0
26925,1723,582,0,0
26926,1723,601,0,0
26927,1723,192,1,1
26928,1723,110,1,1
26929,1723,125,1,1
26930,1723,210,1,1
26931,1723,613,1,1
26932,1723,563,1,1
26933,1724,3,1,0
26934,1724,6,0,0
26935,1724,7,0,0
26936,1724,8,0,0
26937,1724,14,0,0
26938,1724,17,0,0
26939,1724,22,1,0
26940,1724,110,0,0
26941,1724,125,0,0
26942,1724,192,0,0
26943,1724,195,0,0
26944,1724,201,0,0
26945,1724,210,0,0
26946,1724,215,0,0
26947,1724,216,0,0
26948,1724,220,0,0
26949,1724,222,0,0
26950,1724,227,0,0
26951,1724,244,0,0
26952,1724,247,1,0
26953,1724,250,1,0
26954,1724,251,0,0
26955,1724,253,0,0
26956,1724,255,0,0
26957,1724,256,1,0
26958,1724,258,1,0
26959,1724,259,0,0
26960,1724,260,1,0
26961,1724,261,0,0
26962,1724,264,1,0
26963,1724,266,0,0
26964,1724,267,0,0
26965,1724,273,0,0
26966,1724,274,1,0
26967,1724,276,0,0
26968,1724,279,1,0
26969,1724,303,0,0
26970,1724,361,0,0
26971,1724,363,0,0
26972,1724,364,1,0
26973,1724,365,0,0
26974,1724,377,0,0
26975,1724,463,1,0
26976,1724,614,0,0
26977,1726,12,0,0
26978,1726,21,0,0
26979,1726,63,1,0
26980,1726,75,0,0
26981,1726,79,0,0
26982,1726,80,0,0
26983,1726,310,0,0
26984,1726,338,0,0
26985,1726,383,0,0
26986,1726,384,0,0
26987,1726,471,0,0
26988,1726,540,0,0
26989,1726,577,1,0
26990,1726,597,1,0
26991,1726,600,1,0
26992,1726,624,0,0
26993,1727,298,0,0
26994,1727,431,0,0
26995,1727,470,1,0
26996,1727,483,0,0
26997,1727,487,1,0
26998,1727,502,1,0
26999,1727,503,0,0
27000,1727,541,0,0
27001,1727,543,1,0
27002,1727,545,1,0
27003,1727,568,1,0
27004,1727,575,0,0
27005,1727,579,0,0
27006,1727,598,1,0
27007,1727,599,0,0
27008,1727,608,0,0
27009,1727,611,0,0
27010,1727,612,0,0
27011,1727,615,0,0
27012,1727,616,0,0
27013,1727,620,0,0
27014,1727,623,0,0
27015,1727,589,1,1
27016,1727,551,1,1
27017,1727,140,1,1
27018,1727,115,1,1
27019,1730,2,0,0
27020,1730,16,0,0
27021,1730,20,0,0
27022,1730,86,0,0
27023,1730,88,1,0
27024,1730,96,1,0
27025,1730,98,0,0
27026,1730,99,1,0
27027,1730,100,1,0
27028,1730,102,0,0
27029,1730,103,0,0
27030,1730,106,1,0
27031,1730,327,1,0
27032,1730,334,0,0
27033,1730,419,0,0
27034,1730,433,1,0
27035,1730,526,0,0
27036,1730,533,0,0
27037,1730,542,1,0
27038,1730,617,0,0
27039,1730,618,0,0
27040,1730,619,0,0
27041,1729,77,0,0
27042,1729,245,0,0
27043,1729,453,1,0
27044,1729,492,0,0
27045,1729,493,1,0
27046,1729,506,0,0
27047,1729,507,0,0
27048,1729,508,0,0
27049,1729,512,0,0
27050,1729,516,0,0
27051,1729,550,1,0
27052,1729,604,0,0
27053,1729,609,1,0
27054,1729,610,0,0
27055,1729,403,1,1
27056,1727,625,1,0
27057,1731,115,1,0
27058,1731,117,0,0
27059,1731,136,0,0
27060,1731,140,1,0
27061,1731,160,1,0
27062,1731,165,1,0
27063,1731,166,1,0
27064,1731,188,0,0
27065,1731,229,0,0
27066,1731,290,1,0
27067,1731,296,1,0
27068,1731,343,0,0
27069,1731,385,1,0
27070,1731,392,1,0
27071,1731,400,0,0
27072,1731,403,1,0
27073,1731,406,0,0
27074,1731,420,0,0
27075,1731,430,1,0
27076,1731,431,0,0
27077,1731,453,0,0
27078,1731,525,0,0
27079,1731,537,1,0
27080,1731,582,0,0
27081,1731,601,0,0
27082,1731,125,1,1
27083,1731,110,1,1
27084,1731,210,1,1
27085,1731,227,1,1
27086,1733,547,0,0
27087,1733,551,1,0
27088,1733,563,1,0
27089,1733,568,0,0
27090,1733,569,0,0
27091,1733,573,1,0
27092,1733,580,0,0
27093,1733,589,0,0
27094,1733,613,1,0
27095,1733,622,0,0
27096,1733,541,1,1
27097,1733,626,1,0
27098,1732,3,1,0
27099,1732,6,0,0
27100,1732,7,0,0
27101,1732,8,0,0
27102,1732,14,0,0
27103,1732,17,0,0
27104,1732,22,0,0
27105,1732,110,0,0
27106,1732,125,0,0
27107,1732,192,0,0
27108,1732,195,0,0
27109,1732,201,1,0
27110,1732,210,0,0
27111,1732,215,0,0
27112,1732,216,1,0
27113,1732,220,0,0
27114,1732,222,0,0
27115,1732,227,0,0
27116,1732,244,0,0
27117,1732,247,1,0
27118,1732,250,1,0
27119,1732,251,0,0
27120,1732,253,0,0
27121,1732,255,0,0
27122,1732,256,1,0
27123,1732,258,1,0
27124,1732,259,0,0
27125,1732,260,0,0
27126,1732,261,0,0
27127,1732,264,0,0
27128,1732,266,0,0
27129,1732,267,1,0
27130,1732,273,1,0
27131,1732,274,0,0
27132,1732,276,0,0
27133,1732,279,1,0
27134,1732,303,0,0
27135,1732,361,1,0
27136,1732,363,1,0
27137,1732,364,1,0
27138,1732,365,0,0
27139,1732,377,0,0
27140,1732,463,0,0
27141,1732,614,0,0
27142,1732,403,1,1
27143,1734,12,0,0
27144,1734,21,0,0
27145,1734,63,1,0
27146,1734,75,1,0
27147,1734,79,1,0
27148,1734,80,0,0
27149,1734,310,0,0
27150,1734,338,1,0
27151,1734,383,0,0
27152,1734,384,0,0
27153,1734,471,1,0
27154,1734,540,0,0
27155,1734,577,1,0
27156,1734,597,1,0
27157,1734,600,1,0
27158,1734,624,0,0
27159,1734,627,1,0
27160,1734,628,1,0
27161,1735,298,0,0
27162,1735,431,0,0
27163,1735,470,1,0
27164,1735,483,1,0
27165,1735,487,1,0
27166,1735,502,1,0
27167,1735,503,0,0
27168,1735,541,1,0
27169,1735,543,0,0
27170,1735,545,0,0
27171,1735,568,1,0
27172,1735,575,0,0
27173,1735,579,0,0
27174,1735,598,0,0
27175,1735,599,0,0
27176,1735,608,0,0
27177,1735,611,0,0
27178,1735,612,0,0
27179,1735,615,0,0
27180,1735,616,0,0
27181,1735,620,0,0
27182,1735,623,0,0
27183,1735,625,0,0
27184,1735,547,1,1
27185,1735,420,1,1
27186,1735,198,1,0
27187,1735,140,1,1
27188,1735,629,1,0
27189,1737,77,0,0
27190,1737,245,0,0
27191,1737,453,1,0
27192,1737,492,1,0
27193,1737,493,1,0
27194,1737,506,0,0
27195,1737,507,0,0
27196,1737,508,0,0
27197,1737,512,0,0
27198,1737,516,1,0
27199,1737,550,1,0
27200,1737,604,1,0
27201,1737,609,0,0
27202,1737,610,0,0
27203,1737,403,1,1
27204,1736,49,0,0
27205,1736,52,1,0
27206,1736,382,0,0
27207,1736,408,0,0
27208,1736,409,1,0
27209,1736,413,1,0
27210,1736,590,0,0
27211,1736,591,0,0
27212,1741,547,0,0
27213,1741,551,1,0
27214,1741,563,1,0
27215,1741,568,0,0
27216,1741,569,0,0
27217,1741,573,1,0
27218,1741,580,0,0
27219,1741,589,0,0
27220,1741,613,1,0
27221,1741,622,0,0
27222,1741,626,0,0
27223,1739,115,1,0
27224,1739,117,1,0
27225,1739,136,0,0
27226,1739,140,1,0
27227,1739,160,1,0
27228,1739,165,1,0
27229,1739,166,1,0
27230,1739,188,0,0
27231,1739,229,0,0
27232,1739,290,1,0
27233,1739,296,1,0
27234,1739,343,1,0
27235,1739,385,0,0
27236,1739,392,1,0
27237,1739,400,0,0
27238,1739,403,1,0
27239,1739,406,1,0
27240,1739,420,0,0
27241,1739,430,1,0
27242,1739,431,0,0
27243,1739,453,0,0
27244,1739,525,0,0
27245,1739,537,0,0
27246,1739,582,1,0
27247,1739,601,0,0
27248,1739,210,1,1
27249,1739,110,1,1
27250,1739,227,1,1
27251,1740,3,0,0
27252,1740,6,0,0
27253,1740,7,1,0
27254,1740,8,0,0
27255,1740,14,0,0
27256,1740,17,0,0
27257,1740,22,1,0
27258,1740,110,0,0
27259,1740,125,0,0
27260,1740,192,1,0
27261,1740,195,1,0
27262,1740,201,0,0
27263,1740,210,0,0
27264,1740,215,0,0
27265,1740,216,0,0
27266,1740,220,1,0
27267,1740,222,0,0
27268,1740,227,0,0
27269,1740,244,1,0
27270,1740,247,1,0
27271,1740,250,1,0
27272,1740,251,0,0
27273,1740,253,0,0
27274,1740,255,0,0
27275,1740,256,1,0
27276,1740,258,0,0
27277,1740,259,1,0
27278,1740,260,0,0
27279,1740,261,0,0
27280,1740,264,1,0
27281,1740,266,0,0
27282,1740,267,0,0
27283,1740,273,1,0
27284,1740,274,0,0
27285,1740,276,1,0
27286,1740,279,1,0
27287,1740,303,0,0
27288,1740,361,0,0
27289,1740,363,0,0
27290,1740,364,1,0
27291,1740,365,0,0
27292,1740,377,0,0
27293,1740,463,0,0
27294,1740,614,0,0
27295,1740,229,1,1
27296,1740,403,1,1
27297,1741,77,1,1
27298,1746,2,1,0
27299,1746,16,0,0
27300,1746,20,0,0
27301,1746,86,1,0
27302,1746,88,1,0
27303,1746,96,0,0
27304,1746,98,0,0
27305,1746,99,1,0
27306,1746,100,1,0
27307,1746,102,0,0
27308,1746,103,0,0
27309,1746,106,0,0
27310,1746,327,1,0
27311,1746,334,1,0
27312,1746,419,0,0
27313,1746,433,0,0
27314,1746,526,1,0
27315,1746,533,0,0
27316,1746,542,0,0
27317,1746,617,0,0
27318,1746,618,0,0
27319,1746,619,0,0
27320,1743,198,1,0
27321,1743,298,0,0
27322,1743,431,0,0
27323,1743,470,0,0
27324,1743,483,1,0
27325,1743,487,1,0
27326,1743,502,0,0
27327,1743,503,0,0
27328,1743,541,1,0
27329,1743,543,1,0
27330,1743,545,1,0
27331,1743,568,1,0
27332,1743,575,0,0
27333,1743,579,0,0
27334,1743,598,1,0
27335,1743,599,1,0
27336,1743,608,0,0
27337,1743,611,0,0
27338,1743,612,0,0
27339,1743,615,0,0
27340,1743,616,0,0
27341,1743,620,1,0
27342,1743,623,0,0
27343,1743,625,0,0
27344,1743,629,0,0
27345,1742,12,0,0
27346,1742,21,0,0
27347,1742,63,0,0
27348,1742,75,0,0
27349,1742,79,0,0
27350,1742,80,0,0
27351,1742,310,0,0
27352,1742,338,0,0
27353,1742,383,0,0
27354,1742,384,0,0
27355,1742,471,1,0
27356,1742,540,0,0
27357,1742,577,0,0
27358,1742,597,1,0
27359,1742,600,1,0
27360,1742,624,1,0
27361,1742,627,0,0
27362,1742,628,1,0
27363,1742,56,1,0
27364,1742,423,1,0
27365,1744,49,1,0
27366,1744,52,1,0
27367,1744,382,0,0
27368,1744,408,0,0
27369,1744,409,0,0
27370,1744,413,1,0
27371,1744,590,0,0
27372,1744,591,0,0
27373,1743,115,1,1
27374,1743,166,1,1
27375,1743,140,1,1
27376,1743,547,1,1
27377,1742,630,1,0
27378,1743,631,1,0
27379,1749,547,0,0
27380,1749,551,1,0
27381,1749,563,1,0
27382,1749,568,0,0
27383,1749,569,0,0
27384,1749,573,0,0
27385,1749,580,0,0
27386,1749,589,0,0
27387,1749,613,1,0
27388,1749,622,0,0
27389,1749,626,0,0
27390,1749,541,1,1
27391,1749,502,1,1
27392,1749,632,1,0
27393,1751,198,0,0
27394,1751,298,0,0
27395,1751,431,0,0
27396,1751,470,0,0
27397,1751,483,1,0
27398,1751,487,1,0
27399,1751,502,0,0
27400,1751,503,0,0
27401,1751,541,1,0
27402,1751,543,1,0
27403,1751,545,1,0
27404,1751,568,1,0
27405,1751,575,0,0
27406,1751,579,0,0
27407,1751,598,0,0
27408,1751,599,0,0
27409,1751,608,0,0
27410,1751,611,0,0
27411,1751,612,0,0
27412,1751,615,0,0
27413,1751,616,0,0
27414,1751,620,0,0
27415,1751,623,0,0
27416,1751,625,0,0
27417,1751,629,0,0
27418,1751,631,1,0
27419,1750,12,0,0
27420,1750,21,0,0
27421,1750,56,1,0
27422,1750,63,0,0
27423,1750,75,0,0
27424,1750,79,0,0
27425,1750,80,0,0
27426,1750,310,0,0
27427,1750,338,0,0
27428,1750,383,1,0
27429,1750,384,1,0
27430,1750,423,1,0
27431,1750,471,0,0
27432,1750,540,0,0
27433,1750,577,1,0
27434,1750,597,1,0
27435,1750,600,1,0
27436,1750,624,0,0
27437,1750,627,1,0
27438,1750,628,0,0
27439,1750,630,1,0
27440,1752,49,1,0
27441,1752,52,1,0
27442,1752,382,0,0
27443,1752,408,0,0
27444,1752,409,0,0
27445,1752,413,1,0
27446,1752,590,0,0
27447,1752,591,0,0
27448,1754,2,0,0
27449,1754,16,0,0
27450,1754,20,0,0
27451,1754,86,0,0
27452,1754,88,0,0
27453,1754,96,0,0
27454,1754,98,0,0
27455,1754,99,0,0
27456,1754,100,0,0
27457,1754,102,0,0
27458,1754,103,0,0
27459,1754,106,0,0
27460,1754,327,0,0
27461,1754,334,0,0
27462,1754,419,0,0
27463,1754,433,0,0
27464,1754,526,0,0
27465,1754,533,0,0
27466,1754,542,0,0
27467,1754,617,0,0
27468,1754,618,0,0
27469,1754,619,0,0
27470,1753,77,1,0
27471,1753,245,0,0
27472,1753,453,1,0
27473,1753,492,0,0
27474,1753,493,1,0
27475,1753,506,0,0
27476,1753,507,0,0
27477,1753,508,0,0
27478,1753,512,1,0
27479,1753,516,1,0
27480,1753,550,0,0
27481,1753,604,1,0
27482,1753,609,0,0
27483,1753,610,0,0
27484,1751,115,1,1
27485,1751,166,1,1
27486,1751,140,1,1
27487,1751,547,1,1
27488,1755,115,1,0
27489,1755,117,0,0
27490,1755,136,0,0
27491,1755,140,1,0
27492,1755,160,1,0
27493,1755,165,1,0
27494,1755,166,1,0
27495,1755,188,0,0
27496,1755,229,0,0
27497,1755,290,1,0
27498,1755,296,0,0
27499,1755,343,0,0
27500,1755,385,0,0
27501,1755,392,1,0
27502,1755,400,0,0
27503,1755,403,0,0
27504,1755,406,0,0
27505,1755,420,1,0
27506,1755,430,1,0
27507,1755,431,0,0
27508,1755,453,0,0
27509,1755,525,0,0
